timestamp_us,acceleration,capacitance
1241935,6,1769073
1243146,3,1703537
1244360,0,1703537
1245572,1,1703537
1246784,4,1703537
1247997,4,1703537
1249209,11,1703537
1250421,8,1703537
1251634,7,1703537
1252846,6,1647663
1254059,8,1713199
1262545,7,1713199
1263759,5,1713242
1264970,3,1710938
1266183,2,1710938
1267395,1,1710938
1268608,3,1710938
1269820,7,1710938
1271032,6,1710938
1272246,5,1710938
1273457,4,1710938
1274670,1,1710992
1275883,0,1711760
1277095,-1,1711760
1278308,3,1711760
1279520,7,1711760
1280732,7,1711760
1281945,5,1711760
1283157,3,1711760
1284370,4,1711760
1285582,1,1711760
1286795,-1,1711760
1288008,4,1711760
1289220,7,1711760
1290432,9,1711760
1291644,9,1711760
1292857,9,1711760
1294070,11,1711760
1295282,4,1714843
1296494,-3,1714843
1297707,4,1714843
1298919,4,1714843
1300131,7,1714843
1301344,7,1714843
1302556,10,1714843
1303769,9,1714843
1304982,5,1714843
1306194,5,1714843
1307406,1,1710167
1308618,1,1710167
1309831,3,1710167
1311043,7,1710167
1312256,10,1710167
1313468,8,1710167
1314681,6,1710167
1315893,3,1710167
1317106,1,1710167
1318319,4,1712993
1319531,2,1712993
1320743,6,1712993
1321956,7,1712993
1323168,9,1712993
1324381,15,1712993
1325594,23,1712993
1326805,22,1712993
1328019,16,1712993
1329230,12,1713713
1330443,-1,1713713
1331655,-5,1713713
1332868,-7,1713713
1334081,-8,1713713
1335293,7,1713713
1336505,17,1713713
1337719,22,1713713
1338930,6,1713713
1347417,13,1713713
1348630,21,1713713
1349843,19,1713713
1351056,14,1718492
1352268,0,1718492
1353480,2,1718492
1354692,1,1718492
1355905,1,1718492
1357117,2,1718492
1358329,11,1718492
1359542,15,1718492
1360755,12,1718492
1361967,9,1725122
1363179,0,1725122
1364392,0,1725122
1365604,0,1725122
1366817,3,1725122
1368029,10,1725122
1369241,14,1725122
1370454,13,1725122
1371666,11,1725122
1372879,11,1713918
1374091,2,1713918
1375304,1,1713918
1376516,9,1713918
1377730,12,1713918
1378941,12,1713918
1380154,10,1713918
1381366,6,1713918
1382579,1,1713918
1383791,1,1726561
1385004,2,1726561
1386217,7,1726561
1387429,10,1726561
1388642,10,1726561
1389854,9,1726561
1391067,8,1726561
1392280,4,1726561
1393492,5,1726561
1394704,10,1715563
1395918,10,1727537
1397129,7,1727537
1398342,0,1727537
1399555,1,1727537
1400767,1,1727537
1401980,1,1727537
1403192,4,1727537
1404405,7,1727537
1405617,14,1727537
1406830,9,1706826
1408042,5,1706826
1409254,-1,1706826
1410468,-3,1706826
1411680,0,1706826
1412892,3,1706826
1414105,7,1706826
1415317,11,1706826
1416529,13,1706826
1417742,7,1714329
1418954,4,1714329
1420168,0,1714329
1421380,1,1714329
1422592,1,1714329
1423804,7,1714329
1432291,20,1714329
1433503,19,1714329
1434716,10,1714329
1435929,3,1714329
1437141,-2,1714329
1438353,-5,1706775
1439566,-1,1709036
1440779,3,1709036
1441991,10,1709036
1443203,14,1709036
1444416,7,1709036
1445629,5,1709036
1446841,0,1709036
1448053,-2,1709036
1449265,-4,1709036
1450479,4,1708845
1451690,7,1698861
1452903,13,1698861
1454115,10,1698861
1455328,7,1698861
1456541,6,1698861
1457753,3,1698861
1458965,-2,1698861
1460178,3,1698861
1461391,2,1698997
1462602,6,1694133
1463815,7,1694133
1465027,11,1694133
1466240,7,1694133
1467452,3,1694133
1468665,-1,1694133
1469878,-3,1694133
1471090,3,1694133
1472303,4,1694133
1473516,7,1694133
1474728,12,1694133
1475940,11,1694133
1477152,7,1694133
1478365,7,1694133
1479577,3,1694133
1480790,1,1694133
1482003,4,1694133
1483215,5,1694133
1484427,8,1694133
1485640,9,1694133
1486853,11,1694133
1488065,10,1694133
1489278,4,1694133
1490490,3,1694133
1491702,2,1694133
1492916,6,1694133
1494127,9,1682775
1495340,4,1682775
1496552,7,1682775
1497765,5,1682775
1498977,7,1682775
1500190,7,1682775
1501403,4,1682775
1502615,8,1682775
1503827,10,1682775
1505040,7,1678253
1506252,4,1678253
1507465,5,1678253
1508677,4,1684985
1515953,-4,1684985
1517165,5,1684985
1518378,8,1684985
1519591,11,1684985
1520803,9,1684985
1522015,9,1684985
1523228,8,1684985
1524440,4,1684985
1525653,3,1684985
1526865,2,1687554
1528077,1,1687554
1529290,4,1687554
1530503,13,1687554
1531715,13,1687554
1532928,9,1687554
1534140,6,1687554
1535352,3,1687554
1536566,1,1687554
1537777,1,1691974
1538990,0,1691974
1540203,12,1691974
1541415,10,1691974
1542628,14,1691974
1543840,9,1691974
1545053,7,1691974
1546265,2,1691974
1547477,1,1691974
1548691,-1,1704308
1549903,-1,1704308
1551115,4,1704308
1552328,8,1704308
1553540,12,1704308
1554753,16,1704308
1555965,11,1704308
1557177,3,1704308
1558391,5,1704308
1559603,7,1703229
1560815,3,1703229
1562027,8,1703229
1563240,6,1703229
1564453,7,1703229
1565665,9,1703229
1566878,6,1703229
1568090,5,1703229
1569303,2,1703229
1570515,2,1730004
1571728,3,1730004
1572940,6,1730004
1574153,9,1730004
1575365,7,1730004
1576579,7,1730004
1577791,6,1730004
1579004,9,1730004
1580216,6,1730004
1581429,5,1736633
1582641,6,1747323
1583854,8,1747323
1585066,14,1747323
1586279,12,1747323
1587491,12,1747323
1588704,5,1747323
1589916,1,1747323
1591129,-4,1747323
1592341,11,1747323
1599616,1,1747323
1600828,-1,1747323
1602042,-3,1747323
1603253,1,1765618
1604467,4,1759811
1605679,10,1759811
1606891,14,1759811
1608104,8,1759811
1609316,3,1759811
1610528,1,1759811
1611742,-3,1759811
1612953,0,1759811
1614166,6,1759811
1615379,7,1766543
1616591,10,1766543
1617803,7,1766543
1619016,6,1766543
1620228,9,1766543
1621441,12,1766543
1622654,16,1766543
1623867,10,1766543
1625078,-2,1766543
1626291,-6,1756419
1627503,-13,1756419
1628716,-6,1756419
1629929,4,1756419
1631141,11,1756419
1632353,12,1756419
1633566,12,1756419
1634779,4,1756419
1635991,-4,1756419
1637203,-7,1756496
1638416,-4,1763408
1639628,2,1763408
1640841,11,1763408
1642053,16,1763408
1643267,13,1763408
1644479,7,1763408
1645691,4,1763408
1646904,-1,1763408
1648116,-5,1763400
1649328,5,1761352
1650541,15,1761352
1651754,23,1761352
1652967,9,1761352
1654179,-7,1761352
1655391,-16,1761352
1656604,-15,1761352
1657816,-7,1761352
1659028,13,1761403
1660241,21,1761403
1661453,27,1761403
1662666,13,1761403
1663879,0,1761403
1665091,-12,1761403
1666303,-10,1761403
1667516,1,1761403
1668729,12,1761147
1669941,17,1761147
1671153,18,1761147
1672367,20,1761147
1673579,9,1761147
1674791,3,1761147
1676003,17,1761147
1684491,-25,1761147
1685704,-51,1761147
1686917,-59,1761147
1688128,-35,1761147
