timestamp_us,acceleration,capacitance
826966,9,1710526
828181,12,1716334
829396,7,1716334
830612,5,1716334
831828,2,1716334
833043,6,1716334
834258,12,1716334
835473,35,1716334
836689,55,1716334
837904,75,1716334
839119,-17,1716334
846543,34,1716334
847627,65,1716334
848843,64,1716334
850058,26,1743417
851273,-25,1743417
852489,-61,1743417
853704,-69,1743417
854918,-35,1743417
856134,14,1743417
857350,58,1743417
858565,67,1743417
859780,55,1743417
860995,7,1716848
862211,-25,1716848
863425,-41,1716848
864641,6,1716848
865856,6,1716848
867072,-4,1716848
868288,28,1716848
869502,39,1716848
870717,23,1716848
871933,-36,1708985
873148,-31,1708985
874363,-29,1708985
875579,38,1708985
876795,39,1708985
878009,79,1708985
879225,21,1708985
880441,-6,1708985
881656,-26,1708985
882872,-33,1715511
884086,-45,1715511
885302,-11,1715511
886517,23,1715511
887733,42,1715511
888948,49,1715511
890164,13,1715511
891378,-6,1715511
892594,-9,1715511
893809,-2,1713610
895025,-16,1713610
896240,-8,1713610
897455,-12,1713610
898671,-3,1713610
899887,15,1713610
901102,30,1713610
902317,33,1713610
903533,16,1713610
904748,-2,1712428
905963,-23,1712428
907179,-32,1712428
908393,-18,1712428
909609,2,1712428
910824,26,1712428
912039,39,1712428
913255,44,1712428
914470,24,1712428
915686,20,1717464
916901,8,1717464
918117,-3,1717464
919331,-14,1717464
920547,-22,1717464
921763,-20,1717464
922977,-9,1717464
931485,-22,1717464
932700,-11,1717464
933915,-5,1717464
935131,8,1717464
936346,3,1717464
937561,20,1734372
938776,10,1734372
939992,-33,1734372
941207,-56,1734372
942422,50,1734372
943638,-31,1734372
944853,32,1734372
946068,44,1734372
947284,28,1734372
948499,-19,1736582
949714,-109,1728822
950929,-105,1728822
952145,-55,1728822
953361,18,1728822
954575,53,1728822
955791,118,1728822
957007,61,1728822
958222,-10,1728822
959437,-54,1728822
960652,-78,1720342
961868,-58,1720342
963083,8,1720342
964299,54,1720342
965514,65,1720342
966730,47,1720342
967945,19,1720342
969160,-17,1720342
970375,-32,1720342
971591,-18,1737661
972806,4,1737661
974022,24,1737661
975237,34,1737661
976453,20,1737661
977667,2,1737661
978884,9,1737661
980098,1,1737661
981315,16,1737661
982529,22,1741310
983744,24,1741310
984960,4,1741310
986175,-16,1741310
987390,-27,1741310
988606,3,1741310
989821,22,1741310
991037,36,1741310
992252,12,1741310
993467,-10,1751074
994682,-8,1751074
995898,-3,1751074
997114,-31,1751074
998329,-52,1751074
999544,-48,1751074
1000759,54,1751074
1001975,33,1751074
1003191,93,1751074
1004405,63,1704668
1005620,-9,1704668
1006837,-10,1704668
1008051,36,1704457
1016558,16,1661705
1017774,-7,1661705
1018990,-21,1661705
1020205,-24,1661705
1021420,-10,1661705
1022635,10,1661705
1023851,25,1661705
1025066,27,1661705
1026282,19,1661705
1027497,2,1661705
1028713,-10,1661705
1029928,-5,1661705
1031143,-2,1661705
1032359,6,1661705
1033574,8,1661705
1034790,2,1661705
1036005,7,1661705
1037221,1,1661891
1038436,-17,1656771
1039651,-13,1656771
1040867,-8,1656771
1042082,25,1656771
1043298,22,1656771
1044513,21,1656771
1045729,5,1656771
1046944,-13,1656771
1048159,-26,1656725
1049374,-8,1644437
1050590,6,1644437
1051806,17,1644437
1053021,16,1644437
1054236,9,1644437
1055452,9,1644437
1056667,23,1644437
1057882,5,1644437
1059098,-14,1644398
1060313,-24,1344878
1061529,-13,1344878
1062743,5,1344878
1063959,24,1344878
1065175,24,1344878
1066390,15,1344878
1067605,5,1344878
1068820,-5,1344878
1070036,-11,1344878
1071251,-8,1344878
1072467,-1,1344878
1073682,13,1344878
1074897,20,1344878
1076113,18,1344878
1077327,9,1344878
1078544,-2,1344878
1079759,-8,1539085
1080974,-4,1539085
1082189,0,1539085
1083404,17,1539085
1084620,20,1539085
1085836,14,1539085
1087051,2,1539085
1088266,1,1539085
1089482,-3,1539085
1090697,0,1554348
1091912,4,1554348
1093128,0,1554348
1100543,-1,1554348
1101635,6,1554348
1102851,11,1561543
1104066,9,1561543
1105281,13,1561543
1106496,4,1561543
1107712,5,1561543
1108927,4,1561543
1110142,1,1561543
1111358,1,1561543
1112573,10,1561543
1113789,12,1519351
1115003,7,1519351
1116219,7,1519351
1117435,6,1519351
1118650,1,1519351
1119866,3,1519351
1121080,6,1519351
1122296,8,1519351
1123512,10,1519351
1124727,7,1553629
1125942,2,1553629
1127158,1,1553629
1128373,0,1553629
1129589,3,1553629
1130804,-1,1553629
1132019,8,1553629
1133235,22,1553629
1134450,4,1553629
1135665,34,1585235
1136881,17,1585235
1138096,0,1585235
1139312,-14,1585235
1140526,-10,1585235
1141742,-6,1585235
1142957,8,1585235
1144172,18,1585235
1145388,18,1585235
1146604,11,1625885
1147818,3,1625885
1149034,-3,1625885
1150249,-7,1625885
1151465,0,1625885
1152681,7,1625885
1153896,16,1625885
1155111,18,1625885
1156327,14,1625885
1157542,3,1602810
1158758,-3,1602810
1159973,1,1602810
1161188,2,1602810
1162404,8,1602810
1163618,14,1602810
1164835,10,1602810
1166050,9,1602810
1167267,4,1602810
1168481,1,1595975
1169695,-2,1595975
1170911,4,1595975
1172126,6,1595975
1173341,8,1595975
1174557,13,1595975
1175773,12,1595975
1176988,6,1595975
1185496,16,1595975
1186711,14,1595975
1187926,12,1595975
1189141,1,1595975
1190357,-8,1635136
1191573,-8,1635136
1192788,4,1635136
