timestamp_us,acceleration,capacitance
45444542,26,0
45445755,28,0
45446967,26,0
45448179,26,0
45449393,23,0
45450604,24,0
45451817,23,0
45453030,23,0
45454242,24,0
45455454,25,0
45456666,23,0
45457879,25,0
45459091,20,0
45460303,22,0
45461515,22,0
45462727,26,0
45463940,26,0
45465152,24,0
45466365,26,0
45467577,26,0
45468789,21,0
45470001,24,0
45471214,26,0
45472426,25,0
45473638,25,0
45474851,24,0
45476063,26,0
45477276,25,0
45478488,31,0
45486974,30,0
45488186,27,0
45489399,31,0
45490611,30,0
45491823,27,0
45493035,28,0
45494248,27,0
45495460,23,0
45496672,29,0
45497885,30,0
45499097,30,0
45500310,29,0
45501521,28,0
45502733,30,0
45503947,30,0
45505159,27,0
45506371,26,0
45507584,29,0
45508795,28,0
45510007,31,0
45511220,31,0
45512432,30,0
45513645,28,0
45514856,29,0
45516069,29,0
45517281,23,0
45518494,28,0
45519706,31,0
45520919,30,0
45522131,31,0
45523342,29,0
45524555,30,0
45525767,28,0
45526980,30,0
45528192,25,0
45529405,31,0
45530616,28,0
45531829,27,0
45533041,31,0
45534253,28,0
45535466,27,0
45536678,31,0
45537890,30,0
45539103,23,0
45540315,29,0
45541527,29,0
45542739,29,0
45543952,31,0
45545164,30,0
45546376,29,0
45547589,27,0
45548802,30,0
45550013,27,0
45551226,30,0
45552438,31,0
45553650,29,0
45554862,28,0
45556075,27,0
45557287,31,0
45558499,27,0
45559712,33,0
45560924,29,0
45562136,30,0
45563349,34,0
45570623,21,0
45571836,38,0
45573048,29,0
45574260,28,0
45575472,29,0
45576685,31,0
45577896,30,0
45579110,30,0
45580322,24,0
45581534,31,0
45582747,25,0
45583959,30,0
45585171,29,0
45586383,28,0
45587596,31,0
45588808,31,0
45590020,31,0
45591233,30,0
45592445,31,0
45593658,24,0
45594870,26,0
45596082,20,0
45597294,23,0
45598507,22,0
45599720,25,0
45600932,28,0
45602144,25,0
45603357,23,0
45604568,23,0
45605781,20,0
45606994,25,0
45608206,26,0
45609418,22,0
45610631,22,0
45611843,23,0
45613055,25,0
45614268,24,0
45615480,21,0
45616692,25,0
45617904,26,0
45619117,23,0
45620329,22,0
45621542,25,0
45622754,24,0
45623967,25,0
45625179,26,0
45626391,24,0
45627603,24,0
45628816,22,0
45630028,25,0
45631240,27,0
